"TO THE MAXIMUM EXTENT PERMITTED BY APPLICABLE LAW, YOU WILL NOT BRING, REQUEST, JOIN, OR PARTICIPATE IN A CLASS ACTION OR CLASS ARBITRATION PROCEEDING AS TO ANY CLAIM, DEMAND, SUIT OR CAUSE OF ACTION YOU MAY HAVE AGAINST KCGA, FUTUREED PTE LTD ARISING OUT OF, RELATING TO OR IN ANY WAY CONNECTED WITH THE FUTUREED PTE LTD SITE, YOUR USE OF THE FUTUREED PTE LTD SITE, OR ANY TEST OR OTHER PRODUCT OR SERVICE OBTAINED THROUGH THE FUTUREED PTE LTD SITE, AND YOU WAIVE AND RELINQUISH ANY RIGHT YOU MAY NOW OR IN THE FUTURE HAVE TO BRING, REQUEST, JOIN OR PARTICIPATE IN ANY LAWSUIT OR ARBITRATION OR OTHER PROCEEDING ON A CLASS ACTION OR CONSOLIDATED BASIS OR TO PARTICIPATE AS A REPRESENTATIVE OR MEMBER OF ANY CLASS OF CLAIMANTS PERTAINING TO ANY CLAIM, DEMAND, SUIT OR CAUSE OF ACTION ARISING OUT OF, RELATING TO OR IN ANY WAY CONNECTED WITH YOUR USE OF THE FUTUREED PTE LTD SITE, OR ANY TEST, OR OTHER PRODUCT OR SERVICE OBTAINED THROUGH THE FUTUREED PTE LTD SITE. THIS PROVISION DOES NOT CONSTITUTE A WAIVER OF ANY OF YOUR RIGHTS AND REMEDIES TO PURSUE A CLAIM INDIVIDUALLY, AND NOT ON A CLASS ACTION, CLASS ARBITRATION OR CONSOLIDATED BASIS OR AS A REPRESENTATIVE OR MEMBER OF ANY CLASS OF CLAIMANTS.","SEJAUH DIIZINKAN OLEH HUKUM YANG BERLAKU, ANDA TIDAK AKAN MENUNTUT, MEMOHON, IKUT ATAU BERPARTISIPASI DALAM GUGATAN KELOMPOK ATAU GUGATAN ARBITRASI YANG DILANJUTKAN DENGAN SEGALA KLAIM, PERMINTAAN, GUGATAN ATAU PENYEBAB TINDAKAN YANG ADA MELAWAN KCGA, FUTUREED PTE LTD YANG MUNCUL DARI SEGALA YANG BERHUBUNGAN DENGAN SITUS FUTUREED PTE LTD, PENGGUNAAN SITUS FUTUREED PTE LTD ATAU SEGALA UJICOBA ATAU PRODUK LAIN ATAU LAYANAN YANG DIPEROLEH MELALUI SITUS FUTUREED PTE LTD. DAN ANDA MELEPASKAN SEGALA HAK ANDA SEKARANG DAN DI KEMUDIAN HARI UNTUK MENUNTUT, MEMOHON, IKUT ATAU BERPARTISIPASI DALAM SEGALA GUGATAN HUKUM ATAU ARBITRASI ATAU GUGATAN KELOMPOK ATAU BERGABUNG ATAU BERPARTISIPASI SEBAGAI PERWAKILAN ATAU ANGGOTA DARI KELOMPOK PENUNTUT YANG BERKENAAN DENGAN SEGALA KLAIM, PERMINTAAN, GUGATAN ATAU PENYEBAB TINDAKAN YANG MUNCUL DARI ATAU BERHUBUNGAN DENGAN SITUS FUTUREED PTE LTD, PENGGUNAAN SITUS FUTUREED PTE LTD ATAU SEGALA UJICOBA ATAU PRODUK LAIN ATAU LAYANAN YANG DIPEROLEH MELALUI SITUS FUTUREED PTE LTD. KETENTUAN INI TIDAK MENETAPKAN PELEPASAN HAK ANDA UNTUK MENUNTUT KLAIM SECARA INDIVIDU, DAN TIDAK UNTUK GUGATAN KELOMPOK, ARBITRASI ATAU BERGABUNG ATAU SEBAGAI PERWAKILAN ATAU ANGGOTA DARI KELOMPOK PENUNTUT.","SEJAUH DIIZINKAN OLEH HUKUM YANG BERLAKU, ANDA TIDAK AKAN MEMBAWA, REQUEST, JOIN, ATAU IKUT DALAM GUGATAN ATAU KELAS arbitrase SEBAGAI KLAIM, PERMINTAAN, SUIT ATAU PENYEBAB TINDAKAN ANDA MUNGKIN MEMILIKI TERHADAP KCG, FUTURES PTE LTD TIMBUL OUT OF, BERKAITAN DENGAN ATAU DALAM CARA APAPUN TERKAIT DENGAN FUTUREED PTE LTD SITUS, PENGGUNAAN FUTUREED PTE LTD SITUS, ATAU TES ATAU PRODUK ATAU LAYANAN YANG DIPEROLEH MELALUI FUTUREED PTE LTD SITE, DAN ANDA mELEPASKAN DAN melepaskan APAPUN KANAN ANDA MUNGKIN SEKARANG ATAU DI MASA DEPAN HARUS MEMBAWA, REQUEST, BERGABUNG ATAU IKUT DALAM SETIAP GUGATAN ATAU arbitrase atau upaya LAINNYA PADA TINDAKAN KELAS ATAU DASAR KONSOLIDASI ATAU IKUT SEBAGAI PERWAKILAN ATAU ANGGOTA SETIAP KELAS pengadu TERKAIT KLAIM, PERMINTAAN, SUIT ATAU PENYEBAB TINDAKAN TIMBUL DARI, BERKAITAN DENGAN ATAU DALAM CARA APAPUN TERKAIT DENGAN PENGGUNAAN FUTUREED PTE LTD SITUS, ATAU TES APAPUN, ATAU PRODUK ATAU LAYANAN YANG DIPEROLEH MELALUI FUTUREED PTE LTD SITE. KETENTUAN INI BUKAN MERUPAKAN A PEMBEBASAN SALAH HAK DAN UPAYA HUKUM UNTUK MENGEJAR KLAIM secara individual, DAN TIDAK PADA KELAS ACTION, ARBITRASE KELAS ATAU DASAR KONSOLIDASI ATAU SEBAGAI PERWAKILAN ATAU ANGGOTA SETIAP KELAS pengadu."
"Severability","Tingkat Kerugian","Keterpisahan"
"In the event that any one or more of these provisions should be held invalid, illegal or unenforceable, such provisions will be modified, if possible, to the minimum extent necessary to make them valid and enforceable, or if they cannot be so modified, then severed, and the remaining provisions contained herein will not in any way be affected or impaired","Jika ketentuan ini tidak berlaku, ilegal atau tidak bisa dilaksanakan, ketentuan tersebut akan dimodifikasi, jika memungkinkan dengan perubahan yang seminimal mungkin agar bisa berlaku dan bisa dilaksananakan, atau jika tidak bisa dimodifikasi maka akan diabaikan dan ketentuan lain yang juga tercantum tidak akan terpengaruh atau terganggu","Dalam hal salah satu atau lebih dari ketentuan ini harus dianggap tidak sah, ilegal atau tidak dapat dilaksanakan, ketentuan tersebut akan diubah, jika mungkin, sejauh minimum yang diperlukan untuk membuat mereka sah dan berlaku, atau jika mereka tidak dapat begitu diubah, maka terputus, dan ketentuan lainnya yang terkandung tidak akan dengan cara apapun terpengaruh atau terganggu"
"Jurisdiction and Governing Law","Yurisdiksi dan Hukum yang Berlaku","Yurisdiksi dan Hukum yang"
"The validity, construction, enforcement and interpretation of these Terms and Conditions of Use is to be governed the laws of Singapore.","Keabsahan, pendirian, penegakan dan interpretasi dari Syarat dan Ketentuan ini diatur sesuai dengan undang-undang yang berlaku di Singapura","Masa berlaku, konstruksi, penegakan dan interpretasi Syarat dan Ketentuan Penggunaan ini adalah untuk diatur hukum Singapura."
"Waiver","Pelepasan","surat pernyataan melepaskan tuntutan"
"KCGA’s failure to enforce strict performance of any provision of these Terms does not constitute a waiver of the right to subsequently enforce such provision.","Kegagalan KCGA untuk menegakkan kinerja yang ketat dari ketentuan dalam Syarat dan Ketentuan ini tidak merupakan pelepasan hak untuk melaksanakan ketentuan di kemudian hari.",
"Your Consent","Dengan persetujuan Anda","Persetujuan Anda"
"By using our site, you consent to our terms and conditions as written in this agreement.","Dengan menggunakan situs kami, anda setuju dengan syarat dan ketentuan sebagaimana tertulis dalam perjanjian ini kami.","Dengan menggunakan situs kami, anda setuju dengan syarat dan ketentuan sebagaimana tertulis dalam perjanjian ini kami."
"Contacting Us","Menghubungi Kami","menghubungi Kami"
"If there are any questions regarding this policy you may contact us using the information below.","Jika ada pertanyaan mengenai kebijakan ini, Anda dapat menghubungi kami melalui informasi di bawah ini.","Jika ada pertanyaan mengenai kebijakan ini Anda dapat menghubungi kami dengan menggunakan informasi di bawah ini."
"Please answer all the questions on this page before proceeding to the next page","Silakan menjawab semua pertanyaan pada halaman ini sebelum melanjutkan ke halaman berikutnya","Silahkan menjawab semua pertanyaan pada halaman ini sebelum melanjutkan ke halaman berikutnya"
"Please read the examples carefully to understand the instructions before clicking NEXT","Bacalah contoh dengan hati-hati untuk memahami petunjuk sebelum mengklik BERIKUTNYA","Bacalah contoh dengan hati-hati untuk memahami petunjuk sebelum mengklik BERIKUTNYA"
